"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","TradeFlowName","TradeFlowCode","2019 in 1000 USD ","2020 in 1000 USD ","2021 in 1000 USD ","2022 in 1000 USD ","2023 in 1000 USD "
"H3","SAU","280300","Saudi Arabia","GRC","Greece","Export",6,,13.332,,,
"H3","SAU","280300","Saudi Arabia","HUN","Hungary","Import",5,4720.745,1879.501,3932.362,2142.171,3925.594
"H3","SAU","280300","Saudi Arabia","IND","India","Export",6,5199.87,1839.595,8233.182,12168.109,10153.528
"H3","SAU","280300","Saudi Arabia","IND","India","Import",5,2980.696,2338.822,10612.481,16993.421,11687.876
"H3","SAU","280300","Saudi Arabia","ITA","Italy","Export",6,1773.601,753.036,1349.42,1870.146,867.058
"H3","SAU","280300","Saudi Arabia","ITA","Italy","Import",5,1511.443,1005.021,4288.327,3708.15,3472.071
"H3","SAU","280300","Saudi Arabia","JOR","Jordan","Import",5,,,,,8.533
"H3","SAU","280300","Saudi Arabia","JPN","Japan","Import",5,7.976,,6.3,9.38,6.192
"H3","SAU","280300","Saudi Arabia","KEN","Kenya","Export",6,4.417,,,,
"H3","SAU","280300","Saudi Arabia","KOR","Korea, Rep.","Import",5,433.49,701.717,720.221,197.073,419.223
"H3","SAU","280300","Saudi Arabia","KWT","Kuwait","Export",6,0,,0,0,
"H3","SAU","280300","Saudi Arabia","LKA","Sri Lanka","Export",6,78.214,147.097,241.754,,449.989
"H3","SAU","280300","Saudi Arabia","LVA","Latvia","Export",6,,,,,4.264
"H3","SAU","280300","Saudi Arabia","MYS","Malaysia","Export",6,216.371,392.627,2432.201,2071.126,909.909
"H3","SAU","280300","Saudi Arabia","MYS","Malaysia","Import",5,,,7.06,,
"H3","SAU","280300","Saudi Arabia","NLD","Netherlands","Export",6,,,97.768,,
"H3","SAU","280300","Saudi Arabia","NLD","Netherlands","Import",5,8564.573,4090.182,421.461,147.68,231.723
"H3","SAU","280300","Saudi Arabia","NOR","Norway","Import",5,,,,,2.974
"H3","SAU","280300","Saudi Arabia","POL","Poland","Export",6,,,,514.393,
"H3","SAU","280300","Saudi Arabia","PRT","Portugal","Export",6,8212.068,4546.657,5284.138,4304.236,7617.461
"H3","SAU","280300","Saudi Arabia","RUS","Russian Federation","Import",5,893.055,899.982,2527.814,2306.871,107.084
"H3","SAU","280300","Saudi Arabia","SGP","Singapore","Import",5,,,,172.129,275.981
"H3","SAU","280300","Saudi Arabia","SLV","El Salvador","Export",6,,13.799,638.159,,
"H3","SAU","280300","Saudi Arabia","SWE","Sweden","Import",5,3041.803,3454.488,3813.246,8613.264,668.635
"H3","SAU","280300","Saudi Arabia","THA","Thailand","Export",6,,103.99,437.734,,
"H3","SAU","280300","Saudi Arabia","THA","Thailand","Import",5,,1.25,,,
"H3","SAU","280300","Saudi Arabia","TUR","Turkey","Export",6,313.304,727.927,6186.937,6593.219,4612.489
"H3","SAU","280300","Saudi Arabia","TUR","Turkey","Import",5,,7.566,,,
"H3","SAU","280300","Saudi Arabia","UKR","Ukraine","Import",5,,,15.734,,
"H3","SAU","280300","Saudi Arabia","UNS","Unspecified","Import",5,2.634,,,41.875,26.928
"H3","SAU","280300","Saudi Arabia","USA","United States","Export",6,449.733,79.325,336.411,,
"H3","SAU","280300","Saudi Arabia","USA","United States","Import",5,267.255,209.215,201.097,1017.986,1102.139
"H3","SAU","280300","Saudi Arabia","VNM","Vietnam","Export",6,,,5.628,,
"H3","SAU","280300","Saudi Arabia","WLD"," World","Export",6,17911.708,9326.536,28081.592,30964.374,27231.582
"H3","SAU","280300","Saudi Arabia","WLD"," World","Import",5,34619.593,24330.43,47727.832,57187.213,66869.272
"H3","SAU","280300","Saudi Arabia","YEM","Yemen","Export",6,,,0,,
"H3","SAU","280300","Saudi Arabia","ZAF","South Africa","Export",6,95.102,,,,
"H3","SAU","280300","Saudi Arabia","ZAF","South Africa","Import",5,28.31,,64.022,,
"H3","SEN","280300","Senegal","AUS","Australia","Import",5,,,,0.143,0.402
"H3","SEN","280300","Senegal","BEL","Belgium","Import",5,3.514,9.163,37.415,28.795,36.718
"H3","SEN","280300","Senegal","CHN","China","Import",5,35.746,88.479,48.417,45.999,115.346
"H3","SEN","280300","Senegal","DEU","Germany","Import",5,,1.671,,,0.427
"H3","SEN","280300","Senegal","ESP","Spain","Import",5,,1.986,,,
"H3","SEN","280300","Senegal","FRA","France","Import",5,1.793,1.138,2.687,19.132,3.894
"H3","SEN","280300","Senegal","IND","India","Import",5,25.555,27.875,3.248,33.472,39.826
"H3","SEN","280300","Senegal","LBN","Lebanon","Import",5,,,,3.976,18.969
"H3","SEN","280300","Senegal","MAR","Morocco","Import",5,1.009,,0.399,,
"H3","SEN","280300","Senegal","MRT","Mauritania","Export",6,,,1.055,2.245,
"H3","SEN","280300","Senegal","NLD","Netherlands","Import",5,0.287,0.389,,,3.527
"H3","SEN","280300","Senegal","TUR","Turkey","Import",5,11.975,,,,
"H3","SEN","280300","Senegal","WLD"," World","Export",6,,,1.055,2.245,
"H3","SEN","280300","Senegal","WLD"," World","Import",5,79.878,130.701,92.167,131.516,219.11
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","ALB","Albania","Export",6,,,19.944,,
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","AUT","Austria","Export",6,,,,53.315,
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","AUT","Austria","Import",5,5.938,0.001,,11.106,
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","BEL","Belgium","Export",6,,,,,45.266
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","BEL","Belgium","Import",5,0.221,10.874,,0.152,2.586
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","BGR","Bulgaria","Export",6,,4.687,33.22,113.792,54.557
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","BGR","Bulgaria","Import",5,,0.65,17.211,255.024,1.759
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","BIH","Bosnia and Herzegovina","Export",6,16.48,24.637,26.173,26.528,26.955
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","BIH","Bosnia and Herzegovina","Import",5,,,,,0.011
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","BLR","Belarus","Import",5,,111.989,56.361,651.44,56.928
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","CHE","Switzerland","Import",5,,,,0.249,
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","CHN","China","Export",6,,,,,598.357
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","CHN","China","Import",5,35.898,40.986,55.131,18797.414,14155.393
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","CIV","Cote d'Ivoire","Import",5,,,,15.543,16.286
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","CZE","Czech Republic","Export",6,,,,783.377,24.487
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","CZE","Czech Republic","Import",5,960.583,2822.188,3859.961,3488.097,3231.614
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","DEU","Germany","Export",6,0.252,,,233.235,66.747
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","DEU","Germany","Import",5,767.779,136.058,213.565,204.862,797.081
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","EGY","Egypt, Arab Rep.","Import",5,,,,48.413,544.395
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","ESP","Spain","Export",6,,,,118.116,
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","ESP","Spain","Import",5,15.142,15.452,24.119,0.007,0.393
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","FRA","France","Export",6,0.101,,,,0.88
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","FRA","France","Import",5,8.845,,0.624,55.586,409.091
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","GBR","United Kingdom","Export",6,61.206,0.013,4.074,0.819,
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","GBR","United Kingdom","Import",5,0.023,,0.487,2.594,
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","GRC","Greece","Export",6,154.417,123.451,21.032,255.509,91.885
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","HRV","Croatia","Export",6,28.297,23.822,33.241,150.258,6.267
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","HRV","Croatia","Import",5,14.353,30.798,15.139,,
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","HUN","Hungary","Export",6,73.799,,20.473,546.853,
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","HUN","Hungary","Import",5,2050.1,41.442,2512.788,6119.775,6641.176
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","IND","India","Export",6,,,,,30.529
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","IND","India","Import",5,,,,0.05,3.552
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","ITA","Italy","Export",6,,,0.01,692.272,
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","ITA","Italy","Import",5,327.303,300.368,380.198,647.131,1948.062
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","KOR","Korea, Rep.","Export",6,,,,,1051.102
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","KOR","Korea, Rep.","Import",5,,,1.797,3.182,6.546
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","LTU","Lithuania","Export",6,,,,,285.703
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","LUX","Luxembourg","Export",6,,,,,11.015
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","MKD","North Macedonia","Export",6,4.706,2.187,17.202,,0.041
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","MNT","Montenegro","Export",6,0.539,,0.183,,0.098
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","NLD","Netherlands","Import",5,1.106,0.005,4.615,0.207,3.756
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","OAS","Other Asia, nes","Import",5,,,,,4.833
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","POL","Poland","Export",6,,12.721,,,167.958
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","POL","Poland","Import",5,1860.848,1238.824,293.849,3683.239,679.446
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","ROM","Romania","Export",6,,,,23.604,0.595
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","RUS","Russian Federation","Export",6,,,,382.39,166.49
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","RUS","Russian Federation","Import",5,35949.712,24723.581,37631.742,32961.556,36670.133
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","SGP","Singapore","Import",5,,,,0.91,
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","SVK","Slovak Republic","Import",5,43.989,,,,
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","SVN","Slovenia","Export",6,,,2.085,212.76,
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","SVN","Slovenia","Import",5,23.742,5.328,66.92,37.936,75.184
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","SWE","Sweden","Import",5,,,5.472,65.722,
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","THA","Thailand","Import",5,,,,,54.943
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","TUR","Turkey","Export",6,,,32.936,345.051,239.985
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","TUR","Turkey","Import",5,0.59,1.135,0.159,,32.5
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","UKR","Ukraine","Import",5,678.078,360.62,467.003,105.951,
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","USA","United States","Export",6,,,,,61.272
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","USA","United States","Import",5,139.596,125.337,182.142,423.66,331.746
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","UZB","Uzbekistan","Export",6,,,,3.571,16.081
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","WLD"," World","Export",6,339.797,191.518,210.573,3941.45,2946.27
"H3","SER","280300","Serbia, FR(Serbia/Montenegro)","WLD"," World","Import",5,42883.846,29965.636,45789.283,67579.806,65667.414
"H3","SGP","280300","Singapore","ARE","United Arab Emirates","Export",6,0.073,,,0.601,0.217
"H3","SGP","280300","Singapore","ARE","United Arab Emirates","Import",5,10.539,,,,
"H3","SGP","280300","Singapore","ARM","Armenia","Export",6,,0.001,,,
"H3","SGP","280300","Singapore","AUS","Australia","Export",6,,5.531,1.017,41.823,34.556
"H3","SGP","280300","Singapore","AUS","Australia","Import",5,,0.651,10.547,,0.47
"H3","SGP","280300","Singapore","AUT","Austria","Import",5,,42.655,91.402,51.998,66.393
"H3","SGP","280300","Singapore","BEL","Belgium","Export",6,1790.784,985.01,2023.164,2039.103,4170.808
"H3","SGP","280300","Singapore","BEL","Belgium","Import",5,1360.111,703.306,840.333,2155.379,1.798
"H3","SGP","280300","Singapore","BGD","Bangladesh","Export",6,306.089,183.322,246.728,166.718,
"H3","SGP","280300","Singapore","BHR","Bahrain","Export",6,0.017,,,,
"H3","SGP","280300","Singapore","BRA","Brazil","Export",6,503.422,367.396,682.73,730.697,425.35
"H3","SGP","280300","Singapore","CAN","Canada","Export",6,,,0.753,,
"H3","SGP","280300","Singapore","CAN","Canada","Import",5,1414.402,926.657,1951.969,1976.072,872.408
"H3","SGP","280300","Singapore","CHE","Switzerland","Export",6,0.002,,38.747,218.336,2.984
"H3","SGP","280300","Singapore","CHE","Switzerland","Import",5,,,58.202,,
"H3","SGP","280300","Singapore","CHN","China","Export",6,8465.736,5181.788,5997.538,8396.507,4551.987
"H3","SGP","280300","Singapore","CHN","China","Import",5,1759.23,10340.346,2287.038,1871.381,1632.099
"H3","SGP","280300","Singapore","CRI","Costa Rica","Export",6,73.54,,,,37.98
"H3","SGP","280300","Singapore","CZE","Czech Republic","Export",6,,,,,3.686
"H3","SGP","280300","Singapore","CZE","Czech Republic","Import",5,,24.567,,,13.962
"H3","SGP","280300","Singapore","DEU","Germany","Export",6,340.993,362.436,502.617,524.386,374.145
"H3","SGP","280300","Singapore","DEU","Germany","Import",5,282.455,194.913,307.183,275.875,182.838
"H3","SGP","280300","Singapore","EGY","Egypt, Arab Rep.","Export",6,336.837,346.265,442.22,417.751,255.767
"H3","SGP","280300","Singapore","ESP","Spain","Export",6,27.767,,,57.782,
"H3","SGP","280300","Singapore","ESP","Spain","Import",5,,,2.739,,
"H3","SGP","280300","Singapore","EST","Estonia","Import",5,0.095,,,,
"H3","SGP","280300","Singapore","FIN","Finland","Export",6,22.806,13.987,58.298,96.54,41.716
"H3","SGP","280300","Singapore","FJI","Fiji","Export",6,0.025,,,,
"H3","SGP","280300","Singapore","FRA","France","Export",6,,1.017,1097.349,0.039,3.93
"H3","SGP","280300","Singapore","FRA","France","Import",5,8.425,151.309,54.113,0.123,0.01
"H3","SGP","280300","Singapore","GAB","Gabon","Import",5,,,,36.852,
"H3","SGP","280300","Singapore","GBR","United Kingdom","Export",6,42.638,11.468,46.003,26.613,22.958
"H3","SGP","280300","Singapore","GBR","United Kingdom","Import",5,23.107,0.393,5.755,15.228,27.215
"H3","SGP","280300","Singapore","GEO","Georgia","Import",5,,0.857,,,
"H3","SGP","280300","Singapore","GTM","Guatemala","Export",6,462.259,469.967,,,
"H3","SGP","280300","Singapore","HKG","Hong Kong, China","Export",6,0.102,,20.734,,
"H3","SGP","280300","Singapore","HKG","Hong Kong, China","Import",5,,1.725,11.726,55.658,183.754
"H3","SGP","280300","Singapore","IDN","Indonesia","Export",6,3122.2,12003.422,3338.968,2963.765,2744.065
"H3","SGP","280300","Singapore","IDN","Indonesia","Import",5,60.751,58.96,144.438,69.631,39.496
"H3","SGP","280300","Singapore","IND","India","Export",6,2156.901,1380.321,1384.865,1544.086,1063.638
"H3","SGP","280300","Singapore","IND","India","Import",5,316.238,194.209,437.865,183.508,449.501
"H3","SGP","280300","Singapore","ISR","Israel","Export",6,136.207,105.609,151.485,189.118,130.48
"H3","SGP","280300","Singapore","ISR","Israel","Import",5,,,,25.208,1.263
"H3","SGP","280300","Singapore","ITA","Italy","Export",6,2.048,6.696,,,
"H3","SGP","280300","Singapore","ITA","Italy","Import",5,,,0.262,3.652,1.115
"H3","SGP","280300","Singapore","JPN","Japan","Export",6,6836.86,12221.753,11793.225,14340.254,15924.184
"H3","SGP","280300","Singapore","JPN","Japan","Import",5,1348.107,1473.142,3203.865,2887.414,2397.142
"H3","SGP","280300","Singapore","KHM","Cambodia","Export",6,,,,,0.52
"H3","SGP","280300","Singapore","KOR","Korea, Rep.","Export",6,4375.888,3953.139,3496.267,3741.456,5851.917
"H3","SGP","280300","Singapore","KOR","Korea, Rep.","Import",5,2785.804,3091.684,3826.034,2606.549,1485.677
"H3","SGP","280300","Singapore","LKA","Sri Lanka","Export",6,530.722,339.85,617.117,314.155,170.878
"H3","SGP","280300","Singapore","LKA","Sri Lanka","Import",5,10.209,,,,
"H3","SGP","280300","Singapore","MLI","Mali","Export",6,202.762,,,,
"H3","SGP","280300","Singapore","MMR","Myanmar","Export",6,,0.539,17.691,0.789,
"H3","SGP","280300","Singapore","MYS","Malaysia","Export",6,879.927,922.777,1431.529,1573.83,768.238
"H3","SGP","280300","Singapore","MYS","Malaysia","Import",5,96.274,55.032,207.199,52.948,32.874
"H3","SGP","280300","Singapore","NLD","Netherlands","Export",6,960.963,1040.413,4958.55,7258.084,11968.466
"H3","SGP","280300","Singapore","NLD","Netherlands","Import",5,349.402,380.715,953.532,115.724,122.335
"H3","SGP","280300","Singapore","NOR","Norway","Import",5,,1.706,1.405,,23.035
"H3","SGP","280300","Singapore","NZL","New Zealand","Export",6,15.698,,,,
"H3","SGP","280300","Singapore","NZL","New Zealand","Import",5,,,,,1.524
"H3","SGP","280300","Singapore","OAS","Other Asia, nes","Export",6,271.106,250.219,556.774,580.662,234.826
"H3","SGP","280300","Singapore","OAS","Other Asia, nes","Import",5,42.786,32.303,47.187,32.941,30.139
"H3","SGP","280300","Singapore","OMN","Oman","Export",6,7.993,,,,
"H3","SGP","280300","Singapore","PAK","Pakistan","Export",6,,1.264,7.196,7.305,16.852
"H3","SGP","280300","Singapore","PAN","Panama","Import",5,,1.915,,,
"H3","SGP","280300","Singapore","PER","Peru","Export",6,71.984,,,,
"H3","SGP","280300","Singapore","PHL","Philippines","Export",6,28.675,26.188,25.17,69.596,15.869
"H3","SGP","280300","Singapore","PHL","Philippines","Import",5,0.054,,0.208,,
"H3","SGP","280300","Singapore","POL","Poland","Export",6,4.092,,,,
"H3","SGP","280300","Singapore","PRT","Portugal","Import",5,,,12.5,17.301,
"H3","SGP","280300","Singapore","RUS","Russian Federation","Import",5,,0.003,4.389,4.29,0.67
"H3","SGP","280300","Singapore","SAU","Saudi Arabia","Export",6,23.995,68.425,,,4.643
"H3","SGP","280300","Singapore","SWE","Sweden","Export",6,8940.814,8839.974,4589.23,9863.948,5549.635
"H3","SGP","280300","Singapore","SWE","Sweden","Import",5,0.232,,14.613,31.576,0.982
"H3","SGP","280300","Singapore","SYC","Seychelles","Export",6,0.022,,,,0.733
"H3","SGP","280300","Singapore","THA","Thailand","Export",6,383.609,287.407,255.283,178.869,172.429
"H3","SGP","280300","Singapore","THA","Thailand","Import",5,156.616,100.304,215.543,420.17,347.482
"H3","SGP","280300","Singapore","TKM","Turkmenistan","Import",5,,,36.256,,
"H3","SGP","280300","Singapore","TUR","Turkey","Import",5,,,,,1.191
"H3","SGP","280300","Singapore","USA","United States","Export",6,5360.962,6436.53,5131.429,18080.917,9220.852
"H3","SGP","280300","Singapore","USA","United States","Import",5,1669.481,881.743,1926.297,1778.716,1492.285
"H3","SGP","280300","Singapore","VNM","Vietnam","Export",6,857.018,966.807,737.04,588.845,240.603
